"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","149.137.44.121","192.168.43.100","TCP","54","443  >  61943 [ACK] Seq=1 Ack=1 Win=38165 Len=0"
"2","0.007887","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"3","0.008238","149.137.44.121","192.168.43.100","UDP","287","8801  >  63805 Len=245"
"4","0.018589","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"5","0.039928","149.137.44.121","192.168.43.100","UDP","281","8801  >  63805 Len=239"
"6","0.040306","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"7","0.040306","149.137.44.121","192.168.43.100","UDP","1082","8801  >  63804 Len=1040"
"8","0.040306","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"9","0.040647","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"10","0.058064","149.137.44.121","192.168.43.100","UDP","285","8801  >  63805 Len=243"
"11","0.058671","149.137.44.121","192.168.43.100","UDP","278","8801  >  63805 Len=236"
"12","0.076940","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"13","0.077235","149.137.44.121","192.168.43.100","UDP","271","8801  >  63805 Len=229"
"14","0.090084","149.137.44.121","192.168.43.100","UDP","1074","8801  >  63804 Len=1032"
"15","0.100748","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"16","0.104036","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"17","0.118919","149.137.44.121","192.168.43.100","UDP","275","8801  >  63805 Len=233"
"18","0.119221","149.137.44.121","192.168.43.100","UDP","303","8801  >  63805 Len=261"
"19","0.138964","149.137.44.121","192.168.43.100","UDP","318","8801  >  63805 Len=276"
"20","0.150045","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"21","0.151716","149.137.44.121","192.168.43.100","UDP","1082","8801  >  63804 Len=1040"
"22","0.157152","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"23","0.167019","149.137.44.121","192.168.43.100","UDP","324","8801  >  63805 Len=282"
"24","0.167480","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"25","0.182892","149.137.44.121","192.168.43.100","UDP","312","8801  >  63805 Len=270"
"26","0.183235","149.137.44.121","192.168.43.100","UDP","127","8801  >  50074 Len=85"
"27","0.186271","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"28","0.206825","149.137.44.121","192.168.43.100","UDP","305","8801  >  63805 Len=263"
"29","0.216916","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"30","0.220024","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"31","0.220373","149.137.44.121","192.168.43.100","UDP","308","8801  >  63805 Len=266"
"32","0.220373","149.137.44.121","192.168.43.100","UDP","1082","8801  >  63804 Len=1040"
"33","0.272679","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"34","0.273063","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"35","0.287548","149.137.44.121","192.168.43.100","UDP","297","8801  >  63805 Len=255"
"36","0.292252","149.137.44.121","192.168.43.100","UDP","302","8801  >  63805 Len=260"
"37","0.292252","149.137.44.121","192.168.43.100","UDP","295","8801  >  63805 Len=253"
"38","0.292252","149.137.44.121","192.168.43.100","UDP","1082","8801  >  63804 Len=1040"
"39","0.307552","149.137.44.121","192.168.43.100","UDP","308","8801  >  63805 Len=266"
"40","0.307844","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"41","0.319966","149.137.44.121","192.168.43.100","UDP","302","8801  >  63805 Len=260"
"42","0.330070","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"43","0.339041","149.137.44.121","192.168.43.100","UDP","311","8801  >  63805 Len=269"
"44","0.342421","149.137.44.121","192.168.43.100","UDP","1074","8801  >  63804 Len=1032"
"45","0.346683","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"46","0.346893","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"47","0.362221","149.137.44.121","192.168.43.100","UDP","309","8801  >  63805 Len=267"
"48","0.380341","149.137.44.121","192.168.43.100","UDP","320","8801  >  63805 Len=278"
"49","0.386609","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"50","0.396966","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"51","0.402259","149.137.44.121","192.168.43.100","UDP","1111","8801  >  63804 Len=1069"
"52","0.407864","149.137.44.121","192.168.43.100","UDP","334","8801  >  63805 Len=292"
"53","0.416705","149.137.44.121","192.168.43.100","UDP","106","8801  >  63805 Len=64"
"54","0.420056","149.137.44.121","192.168.43.100","UDP","323","8801  >  63805 Len=281"
"55","0.439109","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"56","0.442442","149.137.44.121","192.168.43.100","UDP","310","8801  >  63805 Len=268"
"57","0.453289","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"58","0.470531","149.137.44.121","192.168.43.100","UDP","278","8801  >  63805 Len=236"
"59","0.470980","149.137.44.121","192.168.43.100","UDP","1119","8801  >  63804 Len=1077"
"60","0.470980","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"61","0.490812","149.137.44.121","192.168.43.100","UDP","281","8801  >  63805 Len=239"
"62","0.500578","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"63","0.503758","149.137.44.121","192.168.43.100","UDP","282","8801  >  63805 Len=240"
"64","0.513398","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"65","0.536508","149.137.44.121","192.168.43.100","UDP","1119","8801  >  63804 Len=1077"
"66","0.568341","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"67","0.588862","149.137.44.121","192.168.43.100","UDP","293","8801  >  63805 Len=251"
"68","0.592198","149.137.44.121","192.168.43.100","UDP","300","8801  >  63805 Len=258"
"69","0.592376","149.137.44.121","192.168.43.100","UDP","314","8801  >  63805 Len=272"
"70","0.595692","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"71","0.596068","149.137.44.121","192.168.43.100","UDP","1119","8801  >  63804 Len=1077"
"72","0.626913","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"73","0.644390","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"74","0.650544","Guangdon_1d:13:ae","Broadcast","ARP","42","Who has 192.168.43.84? Tell 192.168.43.1"
"75","0.679062","149.137.44.121","192.168.43.100","UDP","1119","8801  >  63804 Len=1077"
"76","0.685923","149.137.44.121","192.168.43.100","UDP","321","8801  >  63805 Len=279"
"77","0.686295","149.137.44.121","192.168.43.100","UDP","308","8801  >  63805 Len=266"
"78","0.686301","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"79","0.686295","149.137.44.121","192.168.43.100","UDP","299","8801  >  63805 Len=257"
"80","0.686622","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"81","0.705889","149.137.44.121","192.168.43.100","UDP","288","8801  >  63805 Len=246"
"82","0.706485","149.137.44.121","192.168.43.100","UDP","303","8801  >  63805 Len=261"
"83","0.706485","149.137.44.121","192.168.43.100","UDP","304","8801  >  63805 Len=262"
"84","0.725902","149.137.44.121","192.168.43.100","UDP","291","8801  >  63805 Len=249"
"85","0.726279","149.137.44.121","192.168.43.100","UDP","269","8801  >  63805 Len=227"
"86","0.729412","149.137.44.121","192.168.43.100","UDP","1111","8801  >  63804 Len=1069"
"87","0.740289","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"88","0.757776","149.137.44.121","192.168.43.100","UDP","247","8801  >  63805 Len=205"
"89","0.768776","149.137.44.121","192.168.43.100","UDP","273","8801  >  63805 Len=231"
"90","0.790202","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"91","0.843333","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"92","0.895151","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"93","0.905185","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"94","0.946939","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"95","0.985920","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"96","0.986266","149.137.44.121","192.168.43.100","UDP","285","8801  >  63805 Len=243"
"97","0.996181","192.168.43.100","149.137.44.121","UDP","179","63804  >  8801 Len=137"
"98","1.048347","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"99","1.098884","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"100","1.172097","149.137.44.121","192.168.43.100","UDP","1119","8801  >  63804 Len=1077"
"101","1.172850","149.137.44.121","192.168.43.100","UDP","313","8801  >  63805 Len=271"
"102","1.172850","149.137.44.121","192.168.43.100","UDP","315","8801  >  63805 Len=273"
"103","1.172850","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"104","1.172850","149.137.44.121","192.168.43.100","UDP","345","8801  >  63805 Len=303"
"105","1.172850","149.137.44.121","192.168.43.100","UDP","340","8801  >  63805 Len=298"
"106","1.172850","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"107","1.172850","149.137.44.121","192.168.43.100","UDP","328","8801  >  63805 Len=286"
"108","1.175733","149.137.44.121","192.168.43.100","UDP","303","8801  >  63805 Len=261"
"109","1.176393","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"110","1.176393","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"111","1.176393","149.137.44.121","192.168.43.100","UDP","295","8801  >  63805 Len=253"
"112","1.176393","149.137.44.121","192.168.43.100","UDP","293","8801  >  63805 Len=251"
"113","1.176393","149.137.44.121","192.168.43.100","UDP","292","8801  >  63805 Len=250"
"114","1.176393","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"115","1.177460","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"116","1.177460","149.137.44.121","192.168.43.100","UDP","1119","8801  >  63804 Len=1077"
"117","1.177460","149.137.44.121","192.168.43.100","UDP","304","8801  >  63805 Len=262"
"118","1.177460","149.137.44.121","192.168.43.100","UDP","305","8801  >  63805 Len=263"
"119","1.177460","149.137.44.121","192.168.43.100","UDP","313","8801  >  63805 Len=271"
"120","1.177460","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"121","1.178576","149.137.44.121","192.168.43.100","UDP","311","8801  >  63805 Len=269"
"122","1.178576","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"123","1.178576","149.137.44.121","192.168.43.100","UDP","313","8801  >  63805 Len=271"
"124","1.178576","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"125","1.178576","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"126","1.178576","149.137.44.121","192.168.43.100","UDP","310","8801  >  63805 Len=268"
"127","1.178576","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"128","1.178576","149.137.44.121","192.168.43.100","UDP","300","8801  >  63805 Len=258"
"129","1.180666","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"130","1.181038","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"131","1.181490","149.137.44.121","192.168.43.100","UDP","286","8801  >  63805 Len=244"
"132","1.181490","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"133","1.181490","149.137.44.121","192.168.43.100","UDP","280","8801  >  63805 Len=238"
"134","1.181490","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"135","1.181490","149.137.44.121","192.168.43.100","UDP","298","8801  >  63805 Len=256"
"136","1.181490","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"137","1.181490","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"138","1.182691","149.137.44.121","192.168.43.100","UDP","313","8801  >  63805 Len=271"
"139","1.182691","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"140","1.237992","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"141","1.244807","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"142","1.245004","149.137.44.121","192.168.43.100","UDP","320","8801  >  63805 Len=278"
"143","1.250786","149.137.44.121","192.168.43.100","UDP","299","8801  >  63805 Len=257"
"144","1.270165","149.137.44.121","192.168.43.100","UDP","1118","8801  >  63804 Len=1076"
"145","1.270568","149.137.44.121","192.168.43.100","UDP","295","8801  >  63805 Len=253"
"146","1.270568","149.137.44.121","192.168.43.100","UDP","1110","8801  >  63804 Len=1068"
"147","1.270568","149.137.44.121","192.168.43.100","UDP","277","8801  >  63805 Len=235"
"148","1.287837","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"149","1.288030","149.137.44.121","192.168.43.100","UDP","270","8801  >  63805 Len=228"
"150","1.298159","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"151","1.298425","192.168.43.100","149.137.44.121","UDP","182","63804  >  8801 Len=140"
"152","1.307016","149.137.44.121","192.168.43.100","UDP","1110","8801  >  63804 Len=1068"
"153","1.310301","149.137.44.121","192.168.43.100","UDP","234","8801  >  63805 Len=192"
"154","1.322873","149.137.44.121","192.168.43.100","UDP","140","8801  >  63805 Len=98"
"155","1.345863","149.137.44.121","192.168.43.100","UDP","139","8801  >  63805 Len=97"
"156","1.356193","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"157","1.359267","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"158","1.363475","149.137.44.121","192.168.43.100","UDP","1081","8801  >  63804 Len=1039"
"159","1.374895","149.137.44.121","192.168.43.100","UDP","141","8801  >  63805 Len=99"
"160","1.385859","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"161","1.396041","192.168.43.100","149.137.44.121","TLSv1.2","132","Application Data"
"162","1.402875","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"163","1.412978","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"164","1.418659","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"165","1.419052","149.137.44.121","192.168.43.100","UDP","1089","8801  >  63804 Len=1047"
"166","1.437911","149.137.44.121","192.168.43.100","TCP","54","443  >  61943 [ACK] Seq=1 Ack=79 Win=38184 Len=0"
"167","1.444895","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"168","1.452864","149.137.44.121","192.168.43.100","UDP","106","8801  >  63805 Len=64"
"169","1.453150","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"170","1.463046","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"171","1.463471","192.168.43.100","149.137.44.121","UDP","123","50074  >  8801 Len=81"
"172","1.463751","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"173","1.474737","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"174","1.475102","149.137.44.121","192.168.43.100","TLSv1.2","140","Application Data"
"175","1.485219","192.168.43.100","149.137.44.121","TLSv1.2","104","Application Data"
"176","1.495018","149.137.44.121","192.168.43.100","UDP","1089","8801  >  63804 Len=1047"
"177","1.515355","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"178","1.526968","149.137.44.121","192.168.43.100","TLSv1.2","133","Application Data"
"179","1.534802","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"180","1.535224","192.168.43.100","149.137.44.121","TLSv1.2","104","Application Data"
"181","1.538256","149.137.44.121","192.168.43.100","UDP","123","8801  >  50074 Len=81"
"182","1.558059","149.137.44.121","192.168.43.100","UDP","1089","8801  >  63804 Len=1047"
"183","1.558383","149.137.44.121","192.168.43.100","UDP","133","8801  >  50074 Len=91"
"184","1.558684","192.168.43.100","149.137.44.121","WireGuard","151","Transport Data, receiver=0x6F2A1E45, counter=1873780909799243984, datalen=77"
"185","1.567897","149.137.44.121","192.168.43.100","TCP","54","443  >  61943 [ACK] Seq=166 Ack=179 Win=38209 Len=0"
"186","1.568161","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"187","1.568506","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"188","1.606933","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"189","1.624290","149.137.44.121","192.168.43.100","UDP","1088","8801  >  63804 Len=1046"
"190","1.624704","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"191","1.625024","192.168.43.100","149.137.44.121","UDP","184","63804  >  8801 Len=142"
"192","1.657958","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"193","1.670918","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"194","1.680991","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"195","1.681061","149.137.44.121","192.168.43.100","UDP","1080","8801  >  63804 Len=1038"
"196","1.722884","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"197","1.723188","149.137.44.121","192.168.43.100","UDP","1088","8801  >  63804 Len=1046"
"198","1.734328","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"199","1.762841","149.137.44.121","192.168.43.100","UDP","180","8801  >  63805 Len=138"
"200","1.766952","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"201","1.786971","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"202","1.788056","149.137.44.121","192.168.43.100","UDP","1091","8801  >  63804 Len=1049"
"203","1.807968","149.137.44.121","192.168.43.100","UDP","171","8801  >  63805 Len=129"
"204","1.808331","149.137.44.121","192.168.43.100","UDP","173","8801  >  63805 Len=131"
"205","1.828160","149.137.44.121","192.168.43.100","UDP","267","8801  >  63805 Len=225"
"206","1.838825","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"207","1.841833","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"208","1.849819","149.137.44.121","192.168.43.100","UDP","269","8801  >  63805 Len=227"
"209","1.850115","149.137.44.121","192.168.43.100","UDP","1091","8801  >  63804 Len=1049"
"210","1.870826","149.137.44.121","192.168.43.100","UDP","173","8801  >  63805 Len=131"
"211","1.891343","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"212","1.918946","149.137.44.121","192.168.43.100","UDP","166","8801  >  63805 Len=124"
"213","1.919339","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"214","1.919339","149.137.44.121","192.168.43.100","UDP","160","8801  >  63805 Len=118"
"215","1.919339","149.137.44.121","192.168.43.100","UDP","1091","8801  >  63804 Len=1049"
"216","1.928028","149.137.44.121","192.168.43.100","UDP","171","8801  >  63805 Len=129"
"217","1.938920","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"218","1.948564","149.137.44.121","192.168.43.100","UDP","161","8801  >  63805 Len=119"
"219","1.982298","149.137.44.121","192.168.43.100","UDP","161","8801  >  63805 Len=119"
"220","1.982942","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"221","1.993757","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"222","1.995185","149.137.44.121","192.168.43.100","UDP","1083","8801  >  63804 Len=1041"
"223","1.995417","149.137.44.121","192.168.43.100","UDP","161","8801  >  63805 Len=119"
"224","2.005344","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"225","2.023864","149.137.44.121","192.168.43.100","UDP","152","8801  >  63805 Len=110"
"226","2.036796","149.137.44.121","192.168.43.100","UDP","139","8801  >  63805 Len=97"
"227","2.044969","149.137.44.121","192.168.43.100","UDP","1091","8801  >  63804 Len=1049"
"228","2.045235","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"229","2.045235","149.137.44.121","192.168.43.100","UDP","131","8801  >  63805 Len=89"
"230","2.045297","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"231","2.062754","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"232","2.062922","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"233","2.082799","149.137.44.121","192.168.43.100","UDP","131","8801  >  63805 Len=89"
"234","2.099581","149.137.44.121","192.168.43.100","UDP","1091","8801  >  63804 Len=1049"
"235","2.099806","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"236","2.111135","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"237","2.111135","149.137.44.121","192.168.43.100","UDP","129","8801  >  63805 Len=87"
"238","2.123851","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"239","2.132947","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"240","2.154341","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"241","2.155061","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"242","2.158415","149.137.44.121","192.168.43.100","UDP","1091","8801  >  63804 Len=1049"
"243","2.191879","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"244","2.206514","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"245","2.217153","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"246","2.263140","149.137.44.121","192.168.43.100","UDP","1083","8801  >  63804 Len=1041"
"247","2.263494","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"248","2.263843","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"249","2.266401","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"250","2.283223","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"251","2.287806","149.137.44.121","192.168.43.100","UDP","1083","8801  >  63804 Len=1041"
"252","2.299503","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"253","2.299901","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"254","2.307863","149.137.44.121","192.168.43.100","UDP","141","8801  >  63805 Len=99"
"255","2.324586","149.137.44.121","192.168.43.100","UDP","135","8801  >  63805 Len=93"
"256","2.335670","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"257","2.348099","149.137.44.121","192.168.43.100","UDP","135","8801  >  63805 Len=93"
"258","2.348482","149.137.44.121","192.168.43.100","UDP","1090","8801  >  63804 Len=1048"
"259","2.359297","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"260","2.387324","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"261","2.387885","149.137.44.121","192.168.43.100","UDP","135","8801  >  63805 Len=93"
"262","2.388316","149.137.44.121","192.168.43.100","UDP","135","8801  >  63805 Len=93"
"263","2.403916","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"264","2.414147","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"265","2.414682","149.137.44.121","192.168.43.100","UDP","1090","8801  >  63804 Len=1048"
"266","2.420055","149.137.44.121","192.168.43.100","UDP","169","8801  >  63805 Len=127"
"267","2.420520","192.168.43.100","149.137.44.121","TLSv1.2","99","Application Data"
"268","2.444512","149.137.44.121","192.168.43.100","UDP","139","8801  >  63805 Len=97"
"269","2.447775","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"270","2.454531","149.137.44.121","192.168.43.100","UDP","140","8801  >  63805 Len=98"
"271","2.454818","149.137.44.121","192.168.43.100","TCP","54","443  >  61943 [ACK] Seq=166 Ack=224 Win=38220 Len=0"
"272","2.462761","149.137.44.121","192.168.43.100","UDP","106","8801  >  63805 Len=64"
"273","2.468628","149.137.44.121","192.168.43.100","UDP","140","8801  >  63805 Len=98"
"274","2.473041","149.137.44.121","192.168.43.100","UDP","1106","8801  >  63804 Len=1064"
"275","2.473169","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"276","2.473260","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"277","2.503350","149.137.44.121","192.168.43.100","UDP","142","8801  >  63805 Len=100"
"278","2.503728","149.137.44.121","192.168.43.100","TLSv1.2","99","Application Data"
"279","2.523887","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"280","2.540851","149.137.44.121","192.168.43.100","UDP","142","8801  >  63805 Len=100"
"281","2.544516","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"282","2.559723","192.168.43.100","149.137.44.121","TCP","54","61943  >  443 [ACK] Seq=224 Ack=211 Win=510 Len=0"
"283","2.574815","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"284","2.576052","149.137.44.121","192.168.43.100","UDP","150","8801  >  63805 Len=108"
"285","2.579589","149.137.44.121","192.168.43.100","UDP","1106","8801  >  63804 Len=1064"
"286","2.579969","149.137.44.121","192.168.43.100","UDP","175","8801  >  63805 Len=133"
"287","2.579969","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"288","2.579977","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"289","2.579969","149.137.44.121","192.168.43.100","UDP","189","8801  >  63805 Len=147"
"290","2.610545","149.137.44.121","192.168.43.100","TLSv1.2","110","Application Data"
"291","2.610843","149.137.44.121","192.168.43.100","UDP","1098","8801  >  63804 Len=1056"
"292","2.610969","192.168.43.100","149.137.44.121","TLSv1.2","128","Application Data"
"293","2.613381","149.137.44.121","192.168.43.100","UDP","169","8801  >  63805 Len=127"
"294","2.613655","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"295","2.613655","149.137.44.121","192.168.43.100","UDP","168","8801  >  63805 Len=126"
"296","2.631890","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"297","2.632191","149.137.44.121","192.168.43.100","UDP","255","8801  >  63805 Len=213"
"298","2.632364","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"299","2.640481","149.137.44.121","192.168.43.100","UDP","302","8801  >  63805 Len=260"
"300","2.640481","149.137.44.121","192.168.43.100","TCP","54","443  >  61943 [ACK] Seq=267 Ack=298 Win=38239 Len=0"
"301","2.661930","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"302","2.668963","149.137.44.121","192.168.43.100","UDP","1098","8801  >  63804 Len=1056"
"303","2.688301","149.137.44.121","192.168.43.100","UDP","339","8801  >  63805 Len=297"
"304","2.688687","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"305","2.699850","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"306","2.703145","149.137.44.121","192.168.43.100","UDP","295","8801  >  63805 Len=253"
"307","2.703450","149.137.44.121","192.168.43.100","UDP","365","8801  >  63805 Len=323"
"308","2.752971","149.137.44.121","192.168.43.100","UDP","1050","8801  >  63804 Len=1008"
"309","2.753291","149.137.44.121","192.168.43.100","UDP","372","8801  >  63805 Len=330"
"310","2.753454","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"311","2.759881","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"312","2.760235","149.137.44.121","192.168.43.100","UDP","319","8801  >  63805 Len=277"
