No.;Time;;;time 2;time 1;delay;;;delay2;delay 1;jitter
928;8.414.862;8,414862;;8,426131;8,414862;0,011269;;;0,030627;0,011269;0,019358
929;8.426.131;8,426131;;8,456758;8,426131;0,030627;;;0,004575;0,030627;-0,026052
930;8.456.758;8,456758;;8,461333;8,456758;0,004575;;;0,014472;0,004575;0,009897
931;8.461.333;8,461333;;8,475805;8,461333;0,014472;;;0,003402;0,014472;-0,01107
932;8.475.805;8,475805;;8,479207;8,475805;0,003402;;;0,000408;0,003402;-0,002994
933;8.479.207;8,479207;;8,479615;8,479207;0,000408;;;0,03092;0,000408;0,030512
934;8.479.615;8,479615;;8,510535;8,479615;0,03092;;;0,00204;0,03092;-0,02888
935;8.510.535;8,510535;;8,512575;8,510535;0,00204;;;0;0,00204;-0,00204
936;8.512.575;8,512575;;8,512575;8,512575;0;;;0,009494;0;0,009494
937;8.512.575;8,512575;;8,522069;8,512575;0,009494;;;0,017849;0,009494;0,008355
938;8.522.069;8,522069;;8,539918;8,522069;0,017849;;;0,011432;0,017849;-0,006417
939;8.539.918;8,539918;;8,55135;8,539918;0,011432;;;0,007505;0,011432;-0,003927
940;8.551.350;8,55135;;8,558855;8,55135;0,007505;;;0,006962;0,007505;-0,000543
941;8.558.855;8,558855;;8,565817;8,558855;0,006962;;;0,000389;0,006962;-0,006573
942;8.565.817;8,565817;;8,566206;8,565817;0,000389;;;0,012991;0,000389;0,012602
943;8.566.206;8,566206;;8,579197;8,566206;0,012991;;;0,008657;0,012991;-0,004334
944;8.579.197;8,579197;;8,587854;8,579197;0,008657;;;0,030428;0,008657;0,021771
945;8.587.854;8,587854;;8,618282;8,587854;0,030428;;;0;0,030428;-0,030428
946;8.618.282;8,618282;;8,618282;8,618282;0;;;0;0;0
947;8.618.282;8,618282;;8,618282;8,618282;0;;;0,000501;0;0,000501
948;8.618.282;8,618282;;8,618783;8,618282;0,000501;;;0,021148;0,000501;0,020647
949;8.618.783;8,618783;;8,639931;8,618783;0,021148;;;0,005907;0,021148;-0,015241
950;8.639.931;8,639931;;8,645838;8,639931;0,005907;;;0,000405;0,005907;-0,005502
951;8.645.838;8,645838;;8,646243;8,645838;0,000405;;;0,012896;0,000405;0,012491
952;8.646.243;8,646243;;8,659139;8,646243;0,012896;;;0,021729;0,012896;0,008833
953;8.659.139;8,659139;;8,680868;8,659139;0,021729;;;0,001892;0,021729;-0,019837
954;8.680.868;8,680868;;8,68276;8,680868;0,001892;;;0,021527;0,001892;0,019635
955;8.682.760;8,68276;;8,704287;8,68276;0,021527;;;0,022896;0,021527;0,001369
956;8.704.287;8,704287;;8,727183;8,704287;0,022896;;;0;0,022896;-0,022896
957;8.727.183;8,727183;;8,727183;8,727183;0;;;0,006318;0;0,006318
958;8.727.183;8,727183;;8,733501;8,727183;0,006318;;;0,019509;0,006318;0,013191
959;8.733.501;8,733501;;8,75301;8,733501;0,019509;;;0,003395;0,019509;-0,016114
960;8.753.010;8,75301;;8,756405;8,75301;0,003395;;;0,003489;0,003395;9,4E-05
961;8.756.405;8,756405;;8,759894;8,756405;0,003489;;;0,000163;0,003489;-0,003326
962;8.759.894;8,759894;;8,760057;8,759894;0,000163;;;6,9E-05;0,000163;-9,4E-05
963;8.760.057;8,760057;;8,760126;8,760057;6,9E-05;;;0,022129;6,9E-05;0,02206
964;8.760.126;8,760126;;8,782255;8,760126;0,022129;;;0,016063;0,022129;-0,006066
965;8.782.255;8,782255;;8,798318;8,782255;0,016063;;;0,020673;0,016063;0,00461
966;8.798.318;8,798318;;8,818991;8,798318;0,020673;;;0,003153;0,020673;-0,01752
967;8.818.991;8,818991;;8,822144;8,818991;0,003153;;;0,000284;0,003153;-0,002869
968;8.822.144;8,822144;;8,822428;8,822144;0,000284;;;0,021457;0,000284;0,021173
969;8.822.428;8,822428;;8,843885;8,822428;0,021457;;;0,000291;0,021457;-0,021166
970;8.843.885;8,843885;;8,844176;8,843885;0,000291;;;0,018145;0,000291;0,017854
971;8.844.176;8,844176;;8,862321;8,844176;0,018145;;;0,00029;0,018145;-0,017855
972;8.862.321;8,862321;;8,862611;8,862321;0,00029;;;0,009866;0,00029;0,009576
973;8.862.611;8,862611;;8,872477;8,862611;0,009866;;;0,009384;0,009866;-0,000482
974;8.872.477;8,872477;;8,881861;8,872477;0,009384;;;0,000435;0,009384;-0,008949
975;8.881.861;8,881861;;8,882296;8,881861;0,000435;;;0,008547;0,000435;0,008112
976;8.882.296;8,882296;;8,890843;8,882296;0,008547;;;0,012027;0,008547;0,00348
977;8.890.843;8,890843;;8,90287;8,890843;0,012027;;;0,021031;0,012027;0,009004
978;8.902.870;8,90287;;8,923901;8,90287;0,021031;;;9,4E-05;0,021031;-0,020937
979;8.923.901;8,923901;;8,923995;8,923901;9,4E-05;;;0,017082;9,4E-05;0,016988
980;8.923.995;8,923995;;8,941077;8,923995;0,017082;;;0,003862;0,017082;-0,01322
981;8.941.077;8,941077;;8,944939;8,941077;0,003862;;;0,010247;0,003862;0,006385
982;8.944.939;8,944939;;8,955186;8,944939;0,010247;;;0,009369;0,010247;-0,000878
983;8.955.186;8,955186;;8,964555;8,955186;0,009369;;;0,000446;0,009369;-0,008923
984;8.964.555;8,964555;;8,965001;8,964555;0,000446;;;0,010241;0,000446;0,009795
985;8.965.001;8,965001;;8,975242;8,965001;0,010241;;;0,001799;0,010241;-0,008442
986;8.975.242;8,975242;;8,977041;8,975242;0,001799;;;0,006859;0,001799;0,00506
987;8.977.041;8,977041;;8,9839;8,977041;0,006859;;;0,021017;0,006859;0,014158
988;8.983.900;8,9839;;9,004917;8,9839;0,021017;;;0,020291;0,021017;-0,000726
989;9.004.917;9,004917;;9,025208;9,004917;0,020291;;;0,003193;0,020291;-0,017098
990;9.025.208;9,025208;;9,028401;9,025208;0,003193;;;0,01595;0,003193;0,012757
991;9.028.401;9,028401;;9,044351;9,028401;0,01595;;;0,014536;0,01595;-0,001414
992;9.044.351;9,044351;;9,058887;9,044351;0,014536;;;0,000381;0,014536;-0,014155
993;9.058.887;9,058887;;9,059268;9,058887;0,000381;;;0,00037;0,000381;-1,1E-05
994;9.059.268;9,059268;;9,059638;9,059268;0,00037;;;0,002665;0,00037;0,002295
995;9.059.638;9,059638;;9,062303;9,059638;0,002665;;;0,003461;0,002665;0,000796
996;9.062.303;9,062303;;9,065764;9,062303;0,003461;;;0,010112;0,003461;0,006651
997;9.065.764;9,065764;;9,075876;9,065764;0,010112;;;0,023362;0,010112;0,01325
998;9.075.876;9,075876;;9,099238;9,075876;0,023362;;;0,007663;0,023362;-0,015699
999;9.099.238;9,099238;;9,106901;9,099238;0,007663;;;0,019059;0,007663;0,011396
1000;9.106.901;9,106901;;9,12596;9,106901;0,019059;;;0,000481;0,019059;-0,018578
1001;9.125.960;9,12596;;9,126441;9,12596;0,000481;;;0,033405;0,000481;0,032924
1002;9.126.441;9,126441;;9,159846;9,126441;0,033405;;;0,006997;0,033405;-0,026408
1003;9.159.846;9,159846;;9,166843;9,159846;0,006997;;;0,00998;0,006997;0,002983
1004;9.166.843;9,166843;;9,176823;9,166843;0,00998;;;0,011999;0,00998;0,002019
1005;9.176.823;9,176823;;9,188822;9,176823;0,011999;;;0,018035;0,011999;0,006036
1006;9.188.822;9,188822;;9,206857;9,188822;0,018035;;;0,020502;0,018035;0,002467
1007;9.206.857;9,206857;;9,227359;9,206857;0,020502;;;0,006853;0,020502;-0,013649
1008;9.227.359;9,227359;;9,234212;9,227359;0,006853;;;0,012738;0,006853;0,005885
1009;9.234.212;9,234212;;9,24695;9,234212;0,012738;;;0,010546;0,012738;-0,002192
1010;9.246.950;9,24695;;9,257496;9,24695;0,010546;;;0,017425;0,010546;0,006879
1011;9.257.496;9,257496;;9,274921;9,257496;0,017425;;;0,011364;0,017425;-0,006061
1012;9.274.921;9,274921;;9,286285;9,274921;0,011364;;;0,012522;0,011364;0,001158
1013;9.286.285;9,286285;;9,298807;9,286285;0,012522;;;0,027118;0,012522;0,014596
1014;9.298.807;9,298807;;9,325925;9,298807;0,027118;;;0,0002;0,027118;-0,026918
1015;9.325.925;9,325925;;9,326125;9,325925;0,0002;;;0,010601;0,0002;0,010401
1016;9.326.125;9,326125;;9,336726;9,326125;0,010601;;;0,00313;0,010601;-0,007471
1017;9.336.726;9,336726;;9,339856;9,336726;0,00313;;;0,019947;0,00313;0,016817
1018;9.339.856;9,339856;;9,359803;9,339856;0,019947;;;0,027125;0,019947;0,007178
1019;9.359.803;9,359803;;9,386928;9,359803;0,027125;;;0,010328;0,027125;-0,016797
1020;9.386.928;9,386928;;9,397256;9,386928;0,010328;;;0,002785;0,010328;-0,007543
1021;9.397.256;9,397256;;9,400041;9,397256;0,002785;;;0,049893;0,002785;0,047108
1022;9.400.041;9,400041;;9,449934;9,400041;0,049893;;;0,000399;0,049893;-0,049494
1023;9.449.934;9,449934;;9,450333;9,449934;0,000399;;;0,009503;0,000399;0,009104
1024;9.450.333;9,450333;;9,459836;9,450333;0,009503;;;0,00029;0,009503;-0,009213
1025;9.459.836;9,459836;;9,460126;9,459836;0,00029;;;0,037781;0,00029;0,037491
1026;9.460.126;9,460126;;9,497907;9,460126;0,037781;;;0,011147;0,037781;-0,026634
1027;9.497.907;9,497907;;9,509054;9,497907;0,011147;;;0,34984;0,011147;0,338693
1028;9.509.054;9,509054;;9,858894;9,509054;0,34984;;;0,000323;0,34984;-0,349517
1029;9.858.894;9,858894;;9,859217;9,858894;0,000323;;;0;0,000323;-0,000323
1030;9.859.217;9,859217;;9,859217;9,859217;0;;;0,000302;0;0,000302
1031;9.859.217;9,859217;;9,859519;9,859217;0,000302;;;0,008088;0,000302;0,007786
1032;9.859.519;9,859519;;9,867607;9,859519;0,008088;;;0,000312;0,008088;-0,007776
1033;9.867.607;9,867607;;9,867919;9,867607;0,000312;;;0;0,000312;-0,000312
1034;9.867.919;9,867919;;9,867919;9,867919;0;;;0,00806;0;0,00806
1035;9.867.919;9,867919;;9,875979;9,867919;0,00806;;;0,000387;0,00806;-0,007673
1036;9.875.979;9,875979;;9,876366;9,875979;0,000387;;;0,002754;0,000387;0,002367
1037;9.876.366;9,876366;;9,87912;9,876366;0,002754;;;0,000382;0,002754;-0,002372
1038;9.879.120;9,87912;;9,879502;9,87912;0,000382;;;0;0,000382;-0,000382
1039;9.879.502;9,879502;;9,879502;9,879502;0;;;0;0;0
1040;9.879.502;9,879502;;9,879502;9,879502;0;;;0;0;0
1041;9.879.502;9,879502;;9,879502;9,879502;0;;;0;0;0
1042;9.879.502;9,879502;;9,879502;9,879502;0;;;0,00079;0;0,00079
1043;9.879.502;9,879502;;9,880292;9,879502;0,00079;;;0;0,00079;-0,00079
1044;9.880.292;9,880292;;9,880292;9,880292;0;;;0;0;0
1045;9.880.292;9,880292;;9,880292;9,880292;0;;;0;0;0
1046;9.880.292;9,880292;;9,880292;9,880292;0;;;0;0;0
1047;9.880.292;9,880292;;9,880292;9,880292;0;;;0,000759;0;0,000759
1048;9.880.292;9,880292;;9,881051;9,880292;0,000759;;;0;0,000759;-0,000759
1049;9.881.051;9,881051;;9,881051;9,881051;0;;;0,034107;0;0,034107
1050;9.881.051;9,881051;;9,915158;9,881051;0,034107;;;0,000315;0,034107;-0,033792
1051;9.915.158;9,915158;;9,915473;9,915158;0,000315;;;0;0,000315;-0,000315
1052;9.915.473;9,915473;;9,915473;9,915473;0;;;0,009396;0;0,009396
1053;9.915.473;9,915473;;9,924869;9,915473;0,009396;;;0,000437;0,009396;-0,008959
1054;9.924.869;9,924869;;9,925306;9,924869;0,000437;;;0,010827;0,000437;0,01039
1055;9.925.306;9,925306;;9,936133;9,925306;0,010827;;;0,011703;0,010827;0,000876
1056;9.936.133;9,936133;;9,947836;9,936133;0,011703;;;0,013992;0,011703;0,002289
1057;9.947.836;9,947836;;9,961828;9,947836;0,013992;;;0,017745;0,013992;0,003753
1058;9.961.828;9,961828;;9,979573;9,961828;0,017745;;;0;0,017745;-0,017745
1059;9.979.573;9,979573;;9,979573;9,979573;0;;;0,010579;0;0,010579
1060;9.979.573;9,979573;;9,990152;9,979573;0,010579;;;0,000358;0,010579;-0,010221
1061;9.990.152;9,990152;;9,99051;9,990152;0,000358;;;0,037433;0,000358;0,037075
1062;9.990.510;9,99051;;10,027943;9,99051;0,037433;;;0,020164;0,037433;-0,017269
1063;10.027.943;10,027943;;10,048107;10,027943;0,020164;;;0,022019;0,020164;0,001855
1064;10.048.107;10,048107;;10,070126;10,048107;0,022019;;;0,016789;0,022019;-0,00523
1065;10.070.126;10,070126;;10,086915;10,070126;0,016789;;;0,000383;0,016789;-0,016406
1066;10.086.915;10,086915;;10,087298;10,086915;0,000383;;;0;0,000383;-0,000383
1067;10.087.298;10,087298;;10,087298;10,087298;0;;;0,000593;0;0,000593
1068;10.087.298;10,087298;;10,087891;10,087298;0,000593;;;0,004899;0,000593;0,004306
1069;10.087.891;10,087891;;10,09279;10,087891;0,004899;;;0,000319;0,004899;-0,00458
1070;10.092.790;10,09279;;10,093109;10,09279;0,000319;;;0;0,000319;-0,000319
1071;10.093.109;10,093109;;10,093109;10,093109;0;;;5E-05;0;5E-05
1072;10.093.109;10,093109;;10,093159;10,093109;5E-05;;;0,003337;5E-05;0,003287
1073;10.093.159;10,093159;;10,096496;10,093159;0,003337;;;0,010184;0,003337;0,006847
1074;10.096.496;10,096496;;10,10668;10,096496;0,010184;;;0,015491;0,010184;0,005307
1075;10.106.680;10,10668;;10,122171;10,10668;0,015491;;;0,0029;0,015491;-0,012591
1076;10.122.171;10,122171;;10,125071;10,122171;0,0029;;;0,032759;0,0029;0,029859
1077;10.125.071;10,125071;;10,15783;10,125071;0,032759;;;0,025942;0,032759;-0,006817
1078;10.157.830;10,15783;;10,183772;10,15783;0,025942;;;0,000245;0,025942;-0,025697
1079;10.183.772;10,183772;;10,184017;10,183772;0,000245;;;0,009726;0,000245;0,009481
1080;10.184.017;10,184017;;10,193743;10,184017;0,009726;;;0,021146;0,009726;0,01142
1081;10.193.743;10,193743;;10,214889;10,193743;0,021146;;;0,030155;0,021146;0,009009
1082;10.214.889;10,214889;;10,245044;10,214889;0,030155;;;0,010821;0,030155;-0,019334
1083;10.245.044;10,245044;;10,255865;10,245044;0,010821;;;0,019094;0,010821;0,008273
1084;10.255.865;10,255865;;10,274959;10,255865;0,019094;;;0,000292;0,019094;-0,018802
1085;10.274.959;10,274959;;10,275251;10,274959;0,000292;;;0,01984;0,000292;0,019548
1086;10.275.251;10,275251;;10,295091;10,275251;0,01984;;;4,3E-05;0,01984;-0,019797
1087;10.295.091;10,295091;;10,295134;10,295091;4,3E-05;;;0,031912;4,3E-05;0,031869
1088;10.295.134;10,295134;;10,327046;10,295134;0,031912;;;0,02097;0,031912;-0,010942
1089;10.327.046;10,327046;;10,348016;10,327046;0,02097;;;0,00306;0,02097;-0,01791
1090;10.348.016;10,348016;;10,351076;10,348016;0,00306;;;0,034201;0,00306;0,031141
1091;10.351.076;10,351076;;10,385277;10,351076;0,034201;;;0,000292;0,034201;-0,033909
1092;10.385.277;10,385277;;10,385569;10,385277;0,000292;;;0,019865;0,000292;0,019573
1093;10.385.569;10,385569;;10,405434;10,385569;0,019865;;;0,020269;0,019865;0,000404
1094;10.405.434;10,405434;;10,425703;10,405434;0,020269;;;0,031145;0,020269;0,010876
1095;10.425.703;10,425703;;10,456848;10,425703;0,031145;;;0,050529;0,031145;0,019384
1096;10.456.848;10,456848;;10,507377;10,456848;0,050529;;;0,02378;0,050529;-0,026749
1097;10.507.377;10,507377;;10,531157;10,507377;0,02378;;;0,009657;0,02378;-0,014123
1098;10.531.157;10,531157;;10,540814;10,531157;0,009657;;;0,020738;0,009657;0,011081
1099;10.540.814;10,540814;;10,561552;10,540814;0,020738;;;0,051028;0,020738;0,03029
1100;10.561.552;10,561552;;10,61258;10,561552;0,051028;;;0,0505;0,051028;-0,000528
1101;10.612.580;10,61258;;10,66308;10,61258;0,0505;;;0,000289;0,0505;-0,050211
1102;10.663.080;10,66308;;10,663369;10,66308;0,000289;;;0,039108;0,000289;0,038819
1103;10.663.369;10,663369;;10,702477;10,663369;0,039108;;;0,012236;0,039108;-0,026872
1104;10.702.477;10,702477;;10,714713;10,702477;0,012236;;;0,034347;0,012236;0,022111
1105;10.714.713;10,714713;;10,74906;10,714713;0,034347;;;0,000495;0,034347;-0,033852
1106;10.749.060;10,74906;;10,749555;10,74906;0,000495;;;0;0,000495;-0,000495
1107;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1108;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1109;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1110;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1111;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1112;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1113;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1114;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1115;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1116;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1117;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1118;10.749.555;10,749555;;10,749555;10,749555;0;;;0;0;0
1119;10.749.555;10,749555;;10,749555;10,749555;0;;;0,002275;0;0,002275
1120;10.749.555;10,749555;;10,75183;10,749555;0,002275;;;0,000473;0,002275;-0,001802
1121;10.751.830;10,75183;;10,752303;10,75183;0,000473;;;0;0,000473;-0,000473
1122;10.752.303;10,752303;;10,752303;10,752303;0;;;0;0;0
1123;10.752.303;10,752303;;10,752303;10,752303;0;;;0;0;0
1124;10.752.303;10,752303;;10,752303;10,752303;0;;;0;0;0
1125;10.752.303;10,752303;;10,752303;10,752303;0;;;0,003512;0;0,003512
1126;10.752.303;10,752303;;10,755815;10,752303;0,003512;;;0,000387;0,003512;-0,003125
1127;10.755.815;10,755815;;10,756202;10,755815;0,000387;;;0;0,000387;-0,000387
1128;10.756.202;10,756202;;10,756202;10,756202;0;;;0,003327;0;0,003327
1129;10.756.202;10,756202;;10,759529;10,756202;0,003327;;;0,000273;0,003327;-0,003054
1130;10.759.529;10,759529;;10,759802;10,759529;0,000273;;;1,8E-05;0,000273;-0,000255
1131;10.759.802;10,759802;;10,75982;10,759802;1,8E-05;;;0;1,8E-05;-1,8E-05
1132;10.759.820;10,75982;;10,75982;10,75982;0;;;0;0;0
1133;10.759.820;10,75982;;10,75982;10,75982;0;;;0,005856;0;0,005856
1134;10.759.820;10,75982;;10,765676;10,75982;0,005856;;;0,007435;0,005856;0,001579
1135;10.765.676;10,765676;;10,773111;10,765676;0,007435;;;0,000101;0,007435;-0,007334
1136;10.773.111;10,773111;;10,773212;10,773111;0,000101;;;0,000209;0,000101;0,000108
1137;10.773.212;10,773212;;10,773421;10,773212;0,000209;;;0,000134;0,000209;-7,5E-05
1138;10.773.421;10,773421;;10,773555;10,773421;0,000134;;;0,01324;0,000134;0,013106
1139;10.773.555;10,773555;;10,786795;10,773555;0,01324;;;0,027056;0,01324;0,013816
1140;10.786.795;10,786795;;10,813851;10,786795;0,027056;;;0,000274;0,027056;-0,026782
1141;10.813.851;10,813851;;10,814125;10,813851;0,000274;;;0,000295;0,000274;2,1E-05
1142;10.814.125;10,814125;;10,81442;10,814125;0,000295;;;0,002831;0,000295;0,002536
1143;10.814.420;10,81442;;10,817251;10,81442;0,002831;;;0,006693;0,002831;0,003862
1144;10.817.251;10,817251;;10,823944;10,817251;0,006693;;;0,009998;0,006693;0,003305
1145;10.823.944;10,823944;;10,833942;10,823944;0,009998;;;0,000294;0,009998;-0,009704
1146;10.833.942;10,833942;;10,834236;10,833942;0,000294;;;0,000295;0,000294;1E-06
1147;10.834.236;10,834236;;10,834531;10,834236;0,000295;;;0,021133;0,000295;0,020838
1148;10.834.531;10,834531;;10,855664;10,834531;0,021133;;;0,012244;0,021133;-0,008889
1149;10.855.664;10,855664;;10,867908;10,855664;0,012244;;;0,008108;0,012244;-0,004136
1150;10.867.908;10,867908;;10,876016;10,867908;0,008108;;;0,000425;0,008108;-0,007683
1151;10.876.016;10,876016;;10,876441;10,876016;0,000425;;;0,009621;0,000425;0,009196
1152;10.876.441;10,876441;;10,886062;10,876441;0,009621;;;0,010848;0,009621;0,001227
1153;10.886.062;10,886062;;10,89691;10,886062;0,010848;;;0,037951;0,010848;0,027103
1154;10.896.910;10,89691;;10,934861;10,89691;0,037951;;;0,00036;0,037951;-0,037591
1155;10.934.861;10,934861;;10,935221;10,934861;0,00036;;;0,010308;0,00036;0,009948
1156;10.935.221;10,935221;;10,945529;10,935221;0,010308;;;0,018364;0,010308;0,008056
1157;10.945.529;10,945529;;10,963893;10,945529;0,018364;;;0,017023;0,018364;-0,001341
1158;10.963.893;10,963893;;10,980916;10,963893;0,017023;;;0,019958;0,017023;0,002935
1159;10.980.916;10,980916;;11,000874;10,980916;0,019958;;;0,052523;0,019958;0,032565
1160;11.000.874;11,000874;;11,053397;11,000874;0,052523;;;0,053248;0,052523;0,000725
1161;11.053.397;11,053397;;11,106645;11,053397;0,053248;;;0,009881;0,053248;-0,043367
1162;11.106.645;11,106645;;11,116526;11,106645;0,009881;;;0,032427;0,009881;0,022546
1163;11.116.526;11,116526;;11,148953;11,116526;0,032427;;;0,000936;0,032427;-0,031491
1164;11.148.953;11,148953;;11,149889;11,148953;0,000936;;;0;0,000936;-0,000936
1165;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1166;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1167;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1168;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1169;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1170;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1171;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1172;11.149.889;11,149889;;11,149889;11,149889;0;;;0;0;0
1173;11.149.889;11,149889;;11,149889;11,149889;0;;;0,000452;0;0,000452
1174;11.149.889;11,149889;;11,150341;11,149889;0,000452;;;0,000182;0,000452;-0,00027
1175;11.150.341;11,150341;;11,150523;11,150341;0,000182;;;0,000219;0,000182;3,7E-05
1176;11.150.523;11,150523;;11,150742;11,150523;0,000219;;;0;0,000219;-0,000219
1177;11.150.742;11,150742;;11,150742;11,150742;0;;;0,043518;0;0,043518
1178;11.150.742;11,150742;;11,19426;11,150742;0,043518;;;0,010474;0,043518;-0,033044
1179;11.194.260;11,19426;;11,204734;11,19426;0,010474;;;0,052714;0,010474;0,04224
1180;11.204.734;11,204734;;11,257448;11,204734;0,052714;;;0,006592;0,052714;-0,046122
1181;11.257.448;11,257448;;11,26404;11,257448;0,006592;;;0,018896;0,006592;0,012304
1182;11.264.040;11,26404;;11,282936;11,26404;0,018896;;;0,000305;0,018896;-0,018591
1183;11.282.936;11,282936;;11,283241;11,282936;0,000305;;;0,010617;0,000305;0,010312
1184;11.283.241;11,283241;;11,293858;11,283241;0,010617;;;0,000339;0,010617;-0,010278
1185;11.293.858;11,293858;;11,294197;11,293858;0,000339;;;0;0,000339;-0,000339
1186;11.294.197;11,294197;;11,294197;11,294197;0;;;0;0;0
1187;11.294.197;11,294197;;11,294197;11,294197;0;;;0,004867;0;0,004867
1188;11.294.197;11,294197;;11,299064;11,294197;0,004867;;;0;0,004867;-0,004867
1189;11.299.064;11,299064;;11,299064;11,299064;0;;;0;0;0
1190;11.299.064;11,299064;;11,299064;11,299064;0;;;0;0;0
1191;11.299.064;11,299064;;11,299064;11,299064;0;;;0,010232;0;0,010232
1192;11.299.064;11,299064;;11,309296;11,299064;0,010232;;;0,007603;0,010232;-0,002629
1193;11.309.296;11,309296;;11,316899;11,309296;0,007603;;;0,000315;0,007603;-0,007288
1194;11.316.899;11,316899;;11,317214;11,316899;0,000315;;;0,014692;0,000315;0,014377
1195;11.317.214;11,317214;;11,331906;11,317214;0,014692;;;0,020411;0,014692;0,005719
1196;11.331.906;11,331906;;11,352317;11,331906;0,020411;;;0,010399;0,020411;-0,010012
1197;11.352.317;11,352317;;11,362716;11,352317;0,010399;;;0,003248;0,010399;-0,007151
1198;11.362.716;11,362716;;11,365964;11,362716;0,003248;;;0;0,003248;-0,003248
1199;11.365.964;11,365964;;11,365964;11,365964;0;;;0,012687;0;0,012687
1200;11.365.964;11,365964;;11,378651;11,365964;0,012687;;;0,00345;0,012687;-0,009237
1201;11.378.651;11,378651;;11,382101;11,378651;0,00345;;;0,025011;0,00345;0,021561
1202;11.382.101;11,382101;;11,407112;11,382101;0,025011;;;0,010004;0,025011;-0,015007
1203;11.407.112;11,407112;;11,417116;11,407112;0,010004;;;0,010503;0,010004;0,000499
1204;11.417.116;11,417116;;11,427619;11,417116;0,010503;;;0,004191;0,010503;-0,006312
1205;11.427.619;11,427619;;11,43181;11,427619;0,004191;;;0,027899;0,004191;0,023708
1206;11.431.810;11,43181;;11,459709;11,43181;0,027899;;;0,001077;0,027899;-0,026822
1207;11.459.709;11,459709;;11,460786;11,459709;0,001077;;;0,000359;0,001077;-0,000718
1208;11.460.786;11,460786;;11,461145;11,460786;0,000359;;;0,005722;0,000359;0,005363
1209;11.461.145;11,461145;;11,466867;11,461145;0,005722;;;0,009646;0,005722;0,003924
1210;11.466.867;11,466867;;11,476513;11,466867;0,009646;;;0,017465;0,009646;0,007819
1211;11.476.513;11,476513;;11,493978;11,476513;0,017465;;;0;0,017465;-0,017465
1212;11.493.978;11,493978;;11,493978;11,493978;0;;;0,02177;0;0,02177
1213;11.493.978;11,493978;;11,515748;11,493978;0,02177;;;0,006961;0,02177;-0,014809
1214;11.515.748;11,515748;;11,522709;11,515748;0,006961;;;0,010552;0,006961;0,003591
1215;11.522.709;11,522709;;11,533261;11,522709;0,010552;;;0,00786;0,010552;-0,002692
1216;11.533.261;11,533261;;11,541121;11,533261;0,00786;;;0,000613;0,00786;-0,007247
1217;11.541.121;11,541121;;11,541734;11,541121;0,000613;;;0,003726;0,000613;0,003113
1218;11.541.734;11,541734;;11,54546;11,541734;0,003726;;;0,024067;0,003726;0,020341
1219;11.545.460;11,54546;;11,569527;11,54546;0,024067;;;0,000359;0,024067;-0,023708
1220;11.569.527;11,569527;;11,569886;11,569527;0,000359;;;0,011115;0,000359;0,010756
1221;11.569.886;11,569886;;11,581001;11,569886;0,011115;;;0,009974;0,011115;-0,001141
1222;11.581.001;11,581001;;11,590975;11,581001;0,009974;;;0,004396;0,009974;-0,005578
1223;11.590.975;11,590975;;11,595371;11,590975;0,004396;;;0,014555;0,004396;0,010159
1224;11.595.371;11,595371;;11,609926;11,595371;0,014555;;;0,003444;0,014555;-0,011111
1225;11.609.926;11,609926;;11,61337;11,609926;0,003444;;;0,013267;0,003444;0,009823
1226;11.613.370;11,61337;;11,626637;11,61337;0,013267;;;0,019993;0,013267;0,006726
1227;11.626.637;11,626637;;11,64663;11,626637;0,019993;;;0,00042;0,019993;-0,019573
1228;11.646.630;11,64663;;11,64705;11,64663;0,00042;;;0,008812;0,00042;0,008392
1229;11.647.050;11,64705;;11,655862;11,64705;0,008812;;;0;0,008812;-0,008812
1230;11.655.862;11,655862;;11,655862;11,655862;0;;;0,016324;0;0,016324
1231;11.655.862;11,655862;;11,672186;11,655862;0,016324;;;0,010497;0,016324;-0,005827
1232;11.672.186;11,672186;;11,682683;11,672186;0,010497;;;0,01454;0,010497;0,004043
1233;11.682.683;11,682683;;11,697223;11,682683;0,01454;;;0,010075;0,01454;-0,004465
1234;11.697.223;11,697223;;11,707298;11,697223;0,010075;;;0,012833;0,010075;0,002758
1235;11.707.298;11,707298;;11,720131;11,707298;0,012833;;;0,040775;0,012833;0,027942
